RANumb,Text,Label
ra6,"This Website is only available to users 18 and over. If you are under the age of 18, please do not provide personally identifiable information of any kind whatsoever.",Others
ra6,"SocialCatfish.com may amend this Privacy Policy from time to time, at its sole discretion. Use of information we collect now is subject to the Privacy Policy in effect at the time such information is used. If we make changes to the Privacy Policy, we will notify you by posting an announcement on the SocialCatfish.com website so you are always aware of what information we collect, how we use it, and under what circumstances if any, it is disclosed. For your information, For your information the date this policy was last updated is listed at the top of this page.",Updated Privacy Policy
ra6,"Request to KnowA request that a business disclose personal information that it has collected about the consumer the since January 01, 2022 (see details below)",Description of Right to Know PI Collected
ra6,Request to Delete A request that a business delete personal information about the consumer.,Description of Right to Delete
ra6,"Request to Correct A request that a business correct inaccurate personal information that it maintains about you. Where Social Catfish believes you will not be negatively impacted by the deletion of the data you wish corrected, we will simply delete the inaccurate data in response to Requests to Correct.",Description of Right to Correct Information
ra6,Request to Opt-Out A request that a business not sell the consumer’s personal information to third parties.,Description of Right to Opt-out of sale of PI
ra6,You may submit a Request to Know through our Request for Access Form or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra6,"A Request to Know covers personal information that Social Catfish has collected about the consumer since January 01, 2022, including : (1) Specific pieces of personal information that a business has collected about the consumer; (2) Categories of personal information it has collected about the consumer; (3) Categories of sources from which the personal information is collected; (4) Categories of personal information that the business sold or disclosed for a business purpose about the consumer; (5) Categories of third parties to whom the personal information was sold or disclosed for a business purpose; and (6) The business or commercial purpose for collecting or selling personal information.",Description of Right to Know PI Collected
ra6,You may submit a Request to Delete through our Request for Deletion Form or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra6,You may submit a Request to Correct through our Request to Correct Form or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra6,You may submit a Request to Opt-Out through our Do Not Sell My Personal Information or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra6,Non-Discrimination You have the right to not be discriminated against or receive discriminatory treatment for exercising your CCPA/CPRA rights. We will not discriminate against you for exercising any of your CCPA/CPRA rights.,Description of Right to Non-discrimination on exercising rights
ra6,"California law permits users who are California residents to request and obtain from us once a year, free of charge, a list of the third parties to whom we have disclosed their ‘personal information’ (if any, and as defined under applicable California law) for their direct marketing purposes in the prior calendar year, as well as the type of personal information disclosed to those parties. We do not sell user information to third parties for direct marketing purposes.",Description of Right to Know PI sold / shared
ra1,"Effective Date: January 1, 2023",Updated Privacy Policy
ra1,Information We Collect\nSocialCatfish.com is an information portal by which individuals may search licensed public data on themselves or third-parties for designated lawful purposes. Search results are provided based solely on licensed data and public internet sources and do not include data collected from consumers on this website.,Categories of Personal Information Collected
ra1,"SocialCatfish does not disclose, sell, exchange or transfer the Personal Information you provide on this website except as specifically noted in this Privacy Policy.",Categories of Personal Information Shared / Disclosed
ra1,"SocialCatfish does not disclose, sell, exchange or transfer the Personal Information you provide on this website except as specifically noted in this Privacy Policy.",Categories of Personal Information Sold
ra1,"Personal Information Collected through the Website and How We Use it\nThe following section explains the categories of Personal Information collected through the Social Catfish website since January 01, 2022, informing you whether information from those categories has been disclosed or sold to a third-party, and the business purpose for collection, disclosure and/or sale,the categories of service providers processing the information on Social Catfish’s behalf, and the categories of third-parties the information has been sold to or shared with respectively.",Categories of Personal Information Collected
ra1,"Personal Information Collected through the Website and How We Use it\nThe following section explains the categories of Personal Information collected through the Social Catfish website since January 01, 2022, informing you whether information from those categories has been disclosed or sold to a third-party, and the business purpose for collection, disclosure and/or sale,the categories of service providers processing the information on Social Catfish’s behalf, and the categories of third-parties the information has been sold to or shared with respectively.",Categories of Personal Information Shared / Disclosed
ra1,"Personal Information Collected through the Website and How We Use it\nThe following section explains the categories of Personal Information collected through the Social Catfish website since January 01, 2022, informing you whether information from those categories has been disclosed or sold to a third-party, and the business purpose for collection, disclosure and/or sale,the categories of service providers processing the information on Social Catfish’s behalf, and the categories of third-parties the information has been sold to or shared with respectively.",Categories of Personal Information Sold
ra1,"Identifiers and Personal Information Categories.\nWhat We Collect: Social Catfish collects the following identifiers from users of our Website: First and last names, email addresses, phone numbers, billing addresses, credit and debit card numbers and IP addresses.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022. This information is collected for purposes of creating accounts and billing for use of our services. It is also used to allow us to provide the services of the website and respond to customer service requests. It is also used for analytics and internal marketing purposes. This information is also used for fraud prevention.\n\nThis information is disclosed to billing vendors, Social Catfish's marketing services, Social Catfish's third-party analytics services, and Social Catfish's customer service vendor",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022. This information is collected for purposes of creating accounts and billing for use of our services. It is also used to allow us to provide the services of the website and respond to customer service requests. It is also used for analytics and internal marketing purposes. This information is also used for fraud prevention.\n\nThis information is disclosed to billing vendors, Social Catfish's marketing services, Social Catfish's third-party analytics services, and Social Catfish's customer service vendor",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022. This information is collected for purposes of creating accounts and billing for use of our services. It is also used to allow us to provide the services of the website and respond to customer service requests. It is also used for analytics and internal marketing purposes. This information is also used for fraud prevention.\n\nThis information is disclosed to billing vendors, Social Catfish's marketing services, Social Catfish's third-party analytics services, and Social Catfish's customer service vendor",Categories of Personal Information Sold
ra1,Commercial Information\nWhat We Collect: Social Catfish collects the following personal information categories from users of our Website: Purchase histories and purchase tendencies (eg. what services a customer has previously used or purchased) regarding use of Social Catfish services.,Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022. This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed to billing vendors, Social Catfish's marketing services, Social Catfish's analytics services, and Social Catfish's customer service vendor",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022. This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed to billing vendors, Social Catfish's marketing services, Social Catfish's analytics services, and Social Catfish's customer service vendor",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022. This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed to billing vendors, Social Catfish's marketing services, Social Catfish's analytics services, and Social Catfish's customer service vendor",Categories of Personal Information Sold
ra1,"Internet or Similar Network Activity\nWhat We Collect: Social Catfish collects the following personal information categories from related to internet of similar network activity from users of our Website: Analytics using Google analytics, history of searches on the Social Catfish Website including date of search and what was searched, and information on your interaction with the Social Catfish Website including clicks and website use tendencies.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022 This information is collected for purposes of maintaining search histories to ease in the use of our services. It is is also used with our analytics platforms to help improve the service and to be able to improve our internal advertising targeting. This is also used for responding to customer service requests and fraud prevention.\n\nThis information is disclosed to Social Catfish's marketing services, Social Catfish's analytics services, and Social Catfish's customer service vendor.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022 This information is collected for purposes of maintaining search histories to ease in the use of our services. It is is also used with our analytics platforms to help improve the service and to be able to improve our internal advertising targeting. This is also used for responding to customer service requests and fraud prevention.\n\nThis information is disclosed to Social Catfish's marketing services, Social Catfish's analytics services, and Social Catfish's customer service vendor.",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022 This information is collected for purposes of maintaining search histories to ease in the use of our services. It is is also used with our analytics platforms to help improve the service and to be able to improve our internal advertising targeting. This is also used for responding to customer service requests and fraud prevention.\n\nThis information is disclosed to Social Catfish's marketing services, Social Catfish's analytics services, and Social Catfish's customer service vendor.",Categories of Personal Information Sold
ra1,Equipment Information\nWhat We Collect: Social Catfish collects the following personal information categories related to equipment information from users of our Website: information about the type of device you use to access the Social Catfish website.,Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022 This information is collected for analytics purposes, to improve your interaction with the website and for advertising purposes. This information is also used for customer service and fraud prevention.\n\nThis information is disclosed to Social Catfish's third-party marketing services and Social Catfish's third-party analytics services.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022 This information is collected for analytics purposes, to improve your interaction with the website and for advertising purposes. This information is also used for customer service and fraud prevention.\n\nThis information is disclosed to Social Catfish's third-party marketing services and Social Catfish's third-party analytics services.",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed this information, but not sold it, since January 01, 2022 This information is collected for analytics purposes, to improve your interaction with the website and for advertising purposes. This information is also used for customer service and fraud prevention.\n\nThis information is disclosed to Social Catfish's third-party marketing services and Social Catfish's third-party analytics services.",Categories of Personal Information Sold
ra1,"Personal Information Social Catfish Collects through Licensing and Publicly Available Sources\nThe following is a chart illustrating the categories of Personal Information collected through licensing from third parties and from publicly available sources on the internet within the last twelve (12) months, addressing whether information from those categories has been disclosed or sold to a third party, and the business purpose for collection, disclosure and/or sale.",Categories of Personal Information Collected
ra1,"Personal Information Social Catfish Collects through Licensing and Publicly Available Sources\nThe following is a chart illustrating the categories of Personal Information collected through licensing from third parties and from publicly available sources on the internet within the last twelve (12) months, addressing whether information from those categories has been disclosed or sold to a third party, and the business purpose for collection, disclosure and/or sale.\n\n",Categories of Personal Information Shared / Disclosed
ra1,"Personal Information Social Catfish Collects through Licensing and Publicly Available Sources\nThe following is a chart illustrating the categories of Personal Information collected through licensing from third parties and from publicly available sources on the internet within the last twelve (12) months, addressing whether information from those categories has been disclosed or sold to a third party, and the business purpose for collection, disclosure and/or sale.",Categories of Personal Information Sold
ra1,"Identifiers and Personal Information Categories.\nWhat We Collect: Social Catfish collects the following identifiers through licensing from third parties and publicly available sources on the internet: First and last names, aliases, usernames, profile images, current and past email addresses, current and past home addresses, current and past phone numbers, publicly available education history, potential associates, and publicly available online profiles.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.\n\n",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Sold
ra1,"Protected Classification Characteristics\nWhat We Collect: Social Catfish collects the following identifiers through licensing from third parties and publicly available sources on the internet: age, birth date, marital status, languages potentially spoken, and gender.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.\n\n",Categories of Personal Information Sold
ra1,"Professional or Employment Related Information\nWhat We Collect: Social Catfish collects the following identifiers related to professional or employment related information through licensing from third parties and publicly available sources on the internet: current and previous job history including job title, period worked, industry, employing organization.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Collected
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Shared / Disclosed
ra1,"What We do With It: We have disclosed and sold this information since January 01, 2022 This information is collected, disclosed, and sold for purposes of providing SocialCatfish’s search services to consumers.\n\nThis information is disclosed and sold to Consumers using Social Catfish’s services to make searches.",Categories of Personal Information Sold
ra1,"Personal information does not include: (i) publicly available information, which means: information that is lawfully made available from federal, state, or local government records, or information that a business has a reasonable basis to believe is lawfully made available to the general public by the consumer or from widely distributed media, or by the consumer; or information made available by a person to whom the consumer has disclosed the information if the consumer has not restricted the information to a specific audience; (ii) deidentified or aggregated consumer information; (iii) information excluded from the CCPA's scope, such as health or medical information covered by the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and the California Confidentiality of Medical Information Act (CMIA) or clinical trial data; or (iv) personal information covered by certain sector-specific privacy laws, including the Fair Credit Reporting Act (FRCA), the Gramm-Leach-Bliley Act (GLBA) or California Financial Information Privacy Act (FIPA), and the Driver's Privacy Protection Act of 1994.",Categories of Personal Information Collected
ra1,Sources of Information\nWe obtain the categories of personal information listed above from the following categories of sources:\n\nDirectly from our clients as part of the registration and transaction process.\nIndirectly from our clients through website usage details collected automatically.\nFrom third-party consumer data resellers and licensors.\nInformation collected from public websites.,Categories of Personal Information Collected
ra1,"Use of Personal Information\nWe may use or disclose the personal information we collect for one or more of the following business purposes:\n\nTo provide you, and other users where stated above in the Information We Collect Section, with information, products or services that you request from us, such as using Social Catfish’s search to find lost connections and verify a person's online identity.\nTo provide, support, personalize, and develop our Website, products, and services.\nTo create, maintain, customize, and secure your account with us.\nTo process your requests, purchases, transactions, and payments and prevent transactional fraud.\nTo help maintain the safety, security, and integrity of our Website, products and services, databases and other technology assets, and business.\nTo respond to law enforcement requests and as required by applicable law, court order, or governmental regulations.\nTo evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which personal information held by SocialCatfish about our Website users is among the assets transferred.",Categories of Personal Information Collected
ra1,"Use of Personal Information\nWe may use or disclose the personal information we collect for one or more of the following business purposes:\n\nTo provide you, and other users where stated above in the Information We Collect Section, with information, products or services that you request from us, such as using Social Catfish’s search to find lost connections and verify a person's online identity.\nTo provide, support, personalize, and develop our Website, products, and services.\nTo create, maintain, customize, and secure your account with us.\nTo process your requests, purchases, transactions, and payments and prevent transactional fraud.\nTo help maintain the safety, security, and integrity of our Website, products and services, databases and other technology assets, and business.\nTo respond to law enforcement requests and as required by applicable law, court order, or governmental regulations.\nTo evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which personal information held by SocialCatfish about our Website users is among the assets transferred.",Categories of Personal Information Shared / Disclosed
ra1,"Use of Personal Information\nWe may use or disclose the personal information we collect for one or more of the following business purposes:\n\nTo provide you, and other users where stated above in the Information We Collect Section, with information, products or services that you request from us, such as using Social Catfish’s search to find lost connections and verify a person's online identity.\nTo provide, support, personalize, and develop our Website, products, and services.\nTo create, maintain, customize, and secure your account with us.\nTo process your requests, purchases, transactions, and payments and prevent transactional fraud.\nTo help maintain the safety, security, and integrity of our Website, products and services, databases and other technology assets, and business.\nTo respond to law enforcement requests and as required by applicable law, court order, or governmental regulations.\nTo evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which personal information held by SocialCatfish about our Website users is among the assets transferred.",Categories of Personal Information Sold
ra1,"We do not use or disclose any sensitive information on you except to perform services or provide the goods reasonably expected by you, for fraud detection purposes, and to detect security incidents–for example the use of credit card information when you are purchasing services.",Categories of Personal Information Collected
ra1,"We do not use or disclose any sensitive information on you except to perform services or provide the goods reasonably expected by you, for fraud detection purposes, and to detect security incidents–for example the use of credit card information when you are purchasing services.",Categories of Personal Information Shared / Disclosed
ra1,"Sensitive information is defined by the California Privacy Rights Act as information that reveals any of the following: your social security, driver’s license, state identification card, or passport number, your account log-in, financial account, debit card, or credit card number in combination with any required security or access code, password, or credentials allowing access to an account, your precise geolocation; your racial or ethnic origin, religious or philosophical beliefs, or union membership, the contents of your mail, email, and text messages unless the business is the intended recipient of the communication, and your genetic data, biometric information for the purpose of uniquely identifying you, information collected and analyzed concerning your health, and information collected and analyzed concerning your sex life or sexual orientation.",Categories of Personal Information Collected
ra1,"Cookies and Passive Information\nWe receive and store certain types of information whenever you interact with us. SocialCatfish.com and its authorized agents automatically receive and record certain ""traffic data"" on their server logs from your browser including your IP address, SocialCatfish.com cookie information, device information and the page you requested. SocialCatfish.com uses this traffic data to help diagnose problems with its servers, analyze trends and administer the website.",Categories of Personal Information Collected
ra1,"SocialCatfish.com uses this traffic data to help diagnose problems with its servers, analyze trends and administer the website.",Categories of Personal Information Shared / Disclosed
ra1,"SocialCatfish.com uses this traffic data to help diagnose problems with its servers, analyze trends and administer the website.",Categories of Personal Information Sold
ra1,"Cookies are alphanumeric identifiers that we transfer to your computer's hard drive through your Web browser to enable our systems to recognize your browser and tell us how and when pages in our website are visited and by how many people. SocialCatfish.com cookies do not collect personal information, and we do not combine information collected through cookies with other personal information to tell us who you are or what your screen name or e-mail address is.",Categories of Personal Information Collected
ra1,"Our data retention policies are customized to the type of data, and the purpose for which we use it. In general, for data we collect directly from you, such as when you make an account or purchase our services, we delete, and/or anonymize and aggregate that data three years after you last login to your account, or when you choose to delete your account. An exception to this is when we maintain data for the purpose of security, the prevention of fraud, customer service, or a legal obligation. In the event we maintain data for one of these excepted uses, it is maintained solely for that purpose.\n\nFor data collected from licensing or publicly available sources, such as the data you see when you make a search on Social Catfish, it is maintained for one of two possible retention periods. If a search is made without registering an account, the data is not retained after the search is closed. If you register an account, your account will keep a copy of the data you searched for until you delete your account, three years have passed since your last login, or the data becomes subject to a deletion request.",Categories of Personal Information Collected
ra1,"If you wish to remove your information from the site, please submit an opt out request through our Opt-Out form: https://socialcatfish.com/opt-out/. ",Description of Right to Delete
ra1,"If you wish to remove your information from the site, please submit an opt out request through our Opt-Out form: https://socialcatfish.com/opt-out/.",Methods to exercise rights
ra1,"Changes\nSocialCatfish.com may amend this Privacy Policy from time to time, at its sole discretion.",Updated Privacy Policy
ra1,"If we make changes to the Privacy Policy, we will notify you by posting an announcement on the SocialCatfish.com website so you are always aware of what information we collect, how we use it, and under what circumstances if any, it is disclosed. For your information, For your information the date this policy was last updated is listed at the top of this page.",Updated Privacy Policy
ra1,"Request to KnowA request that a business disclose personal information that it has collected about the consumer the since January 01, 2022 (see details below)",Description of Right to Know PI Collected
ra1,Request to Delete A request that a business delete personal information about the consumer.,Description of Right to Delete
ra1,"Request to Correct A request that a business correct inaccurate personal information that it maintains about you. Where Social Catfish believes you will not be negatively impacted by the deletion of the data you wish corrected, we will simply delete the inaccurate data in response to Requests to Correct.",Description of Right to Correct Information
ra1,Request to Opt-Out A request that a business not sell the consumer’s personal information to third parties.,Description of Right to Opt-out of sale of PI
ra1,How You may submit a Request to Know through our Request for Access Form or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra1,"A Request to Know covers personal information that Social Catfish has collected about the consumer since January 01, 2022, including : (1) Specific pieces of personal information that a business has collected about the consumer; (2) Categories of personal information it has collected about the consumer; (3) Categories of sources from which the personal information is collected",Description of Right to Know PI Collected
ra1,Categories of personal information that the business sold or disclosed for a business purpose about the consumer; (5) Categories of third parties to whom the personal information was sold or disclosed for a business purpose; and (6) The business or commercial purpose for collecting or selling personal information.,Description of Right to Know PI sold / shared
ra1,The business or commercial purpose for collecting or selling personal information.,Description of Right to Know PI Collected
ra1,How\nYou may submit a Request to Delete through our Request for Deletion Form or sending an email to CCPARequest@socialcatfish.com. ,Methods to exercise rights
ra1,How\nYou may submit a Request to Correct through our Request to Correct Form or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra1,How\nYou may submit a Request to Opt-Out through our Do Not Sell My Personal Information or sending an email to CCPARequest@socialcatfish.com.,Methods to exercise rights
ra1,Requests to Know,Description of Right to Know PI Collected
ra1,Requests to Delete,Description of Right to Delete
ra1,Requests to Correct,Description of Right to Correct Information
ra1,Requests to Opt-Out (Do Not Sell Information),Description of Right to Opt-out of sale of PI
ra1,Non-Discrimination You have the right to not be discriminated against or receive discriminatory treatment for exercising your CCPA/CPRA rights. We will not discriminate against you for exercising any of your CCPA/CPRA rights.,Description of Right to Non-discrimination on exercising rights
ra1,"California law permits users who are California residents to request and obtain from us once a year, free of charge, a list of the third parties to whom we have disclosed their ‘personal information’ (if any, and as defined under applicable California law) for their direct marketing purposes in the prior calendar year, as well as the type of personal information disclosed to those parties.",Description of Right to Know PI sold / shared
ra1,We do not sell user information to third parties for direct marketing purposes.,Categories of Personal Information Sold
